order_id,customer_id,product_id,order_date,quantity,discount_pct,payment_method,order_value,delivery_status,return_flag
147435,73979,1231,2025-08-04,1,0,Paytm_UPI,694.99,Delivered,0
874633,24169,7564,2026-06-29,1,20,COD,944.62,Delivered,0
472200,83584,4714,2025-12-28,1,0,COD,3090.84,Delivered,0
528736,90304,7471,2026-03-08,1,0,COD,746.47,Delivered,0
571600,54062,7693,2026-04-20,2,0,Paytm_Wallet,1199.63,Delivered,0
975356,64496,5921,2025-12-23,1,0,COD,269.75,Delivered,0
403343,20956,7033,2026-04-27,1,10,COD,296.71,Delivered,0
600281,28643,1321,2026-04-04,1,10,Paytm_UPI,305.09,Delivered,0
241144,42778,9655,2026-04-17,2,20,COD,120.74,Delivered,0
292362,21846,6294,2026-04-14,1,0,COD,2779.34,Delivered,0
903162,66948,1376,2026-02-20,1,0,Paytm_UPI,809.06,Delivered,0
959943,61497,6140,2026-07-05,1,20,Paytm_UPI,1098.0,Delivered,0
634117,92441,6599,2025-08-08,1,0,COD,1352.98,Delivered,0
259652,38930,4599,2026-06-19,1,0,COD,794.75,Delivered,0
108161,28340,8112,2026-02-22,2,0,Paytm_UPI,3387.7,Delivered,0
721856,56168,8516,2025-11-27,1,20,COD,600.4,Delivered,0
806642,80206,7810,2026-03-16,1,20,COD,379.27,Delivered,0
575557,61061,8150,2025-12-01,1,0,COD,988.03,Delivered,0
436002,19600,7466,2025-12-24,1,10,COD,721.55,Delivered,0
285306,61213,7458,2026-01-20,1,20,Paytm_UPI,770.4,Delivered,0
857630,16648,9288,2026-02-20,1,10,COD,681.24,Delivered,0
392866,35630,3955,2026-05-03,1,10,Paytm_UPI,534.59,Delivered,0
201605,55082,9570,2025-10-05,1,20,Paytm_UPI,263.73,Delivered,0
411792,27117,2375,2026-01-14,1,10,Paytm_Wallet,497.74,Delivered,0
457687,20358,4274,2025-07-25,1,0,COD,702.97,Delivered,0
691534,91230,5263,2026-01-24,1,20,COD,458.67,Delivered,0
650705,70429,3757,2026-02-17,1,0,COD,1117.77,Delivered,0
632915,30836,3643,2026-05-30,1,10,Paytm_Wallet,627.04,Delivered,0
547416,10800,4799,2025-10-25,1,0,Paytm_UPI,481.73,Delivered,0
438480,13809,6198,2025-12-03,2,0,COD,268.64,Delivered,0
434053,84141,2626,2026-04-27,1,10,Paytm_UPI,431.78,Delivered,0
287082,79066,5654,2025-08-31,1,10,Paytm_UPI,151.85,Delivered,0
143971,73682,8499,2026-05-19,1,20,COD,508.97,Delivered,0
870310,27132,3783,2026-06-14,2,0,COD,658.61,Delivered,0
866493,28202,6902,2025-09-26,1,0,COD,300.55,Returned,1
551451,69441,2975,2026-01-24,1,20,Paytm_UPI,413.78,Delivered,0
391772,73492,3427,2026-02-15,1,20,Paytm_UPI,432.19,Delivered,0
745374,85499,1169,2025-11-06,1,0,Paytm_Wallet,788.11,Returned,1
204298,60556,3476,2025-11-18,1,20,COD,2554.78,Delivered,0
398624,38922,3445,2025-09-09,1,0,Paytm_UPI,740.11,Delivered,0
224309,82340,3151,2025-10-26,1,10,Paytm_UPI,877.3,Delivered,0
387150,60789,8755,2026-01-11,1,20,COD,1170.95,Delivered,0
560237,89354,1741,2025-10-01,1,20,Paytm_UPI,235.82,Delivered,0
277545,99893,2548,2025-10-27,1,10,Paytm_UPI,475.67,Delivered,0
372031,27394,5073,2026-02-27,1,0,Paytm_UPI,669.49,Delivered,0
890069,78289,8025,2025-08-17,2,20,Paytm_Wallet,142.34,Delivered,0
342928,30836,6300,2026-03-22,1,20,COD,361.51,Delivered,0
392163,57945,3148,2025-08-30,1,10,COD,348.66,Delivered,0
200638,14629,7592,2025-09-25,1,0,Paytm_UPI,1159.04,Delivered,0
678985,50407,7822,2026-05-28,2,10,COD,3070.79,Delivered,0
633408,71621,9165,2026-04-26,1,10,Paytm_UPI,154.56,Delivered,0
277054,44803,1770,2025-07-17,1,0,Paytm_UPI,589.89,Delivered,0
727459,40451,9042,2026-06-22,1,0,COD,451.38,Returned,1
141675,94498,2158,2026-06-17,1,0,COD,371.09,Delivered,0
666052,44803,7564,2026-01-31,2,10,Paytm_UPI,1062.7,Delivered,0
937803,27324,4975,2025-09-20,1,0,Paytm_UPI,1226.82,Delivered,0
106988,91810,3980,2026-01-12,1,0,Paytm_UPI,3238.04,Delivered,0
972944,71925,6908,2026-05-22,2,0,Paytm_UPI,934.74,Delivered,0
127029,85499,5021,2025-11-27,1,0,COD,4150.35,Delivered,0
313008,81776,8671,2025-10-24,1,10,Paytm_Wallet,4425.01,Delivered,0
698910,22844,3959,2025-12-19,1,20,COD,2333.14,Delivered,0
867651,75726,5266,2025-12-26,2,10,Paytm_UPI,380.11,Delivered,0
646196,43792,5764,2025-08-25,1,0,COD,2954.53,Delivered,0
971406,31596,1050,2025-12-30,1,10,COD,322.75,Delivered,0
409268,66113,3703,2026-06-28,1,20,Paytm_Wallet,433.46,Delivered,0
214939,23237,4274,2026-04-11,1,10,Paytm_UPI,632.67,Delivered,0
840632,26547,5891,2026-06-28,1,10,COD,1108.05,Delivered,0
985778,98797,8298,2025-08-22,2,0,Paytm_Wallet,4680.69,Delivered,0
565992,22499,9248,2026-06-17,1,0,COD,663.74,Delivered,0
553263,53449,8594,2026-01-14,1,20,COD,3549.95,Delivered,0
375834,92998,9042,2025-08-09,2,20,COD,361.1,Returned,1
243464,77802,5921,2025-10-23,1,0,Paytm_UPI,269.75,Delivered,0
867173,97796,7028,2026-03-23,1,20,COD,577.67,Returned,1
222119,25203,1339,2025-11-21,1,20,Paytm_UPI,368.82,Delivered,0
942678,49691,5961,2025-08-06,1,0,COD,235.75,Delivered,0
880431,85584,5151,2026-05-11,1,10,COD,1571.55,Delivered,0
333247,77861,3425,2026-04-15,3,0,Paytm_UPI,455.27,Delivered,0
177961,69634,2468,2025-11-11,2,0,Paytm_UPI,906.52,Delivered,0
264340,89254,7076,2026-01-19,1,0,COD,606.74,Delivered,0
451626,73492,8147,2025-10-22,3,0,Paytm_UPI,787.19,Delivered,0
575491,41566,6367,2026-03-08,1,0,COD,356.38,Delivered,0
871250,25509,8150,2026-01-22,1,0,COD,988.03,Delivered,0
804728,61097,5616,2026-05-04,1,0,Paytm_UPI,1366.94,Delivered,0
177687,93695,1718,2026-04-07,2,10,Paytm_UPI,211.1,Returned,1
821354,95820,3182,2025-11-06,1,0,Paytm_UPI,642.47,Returned,1
140220,39949,5806,2025-12-22,1,0,Paytm_UPI,463.55,Delivered,0
205317,50319,1781,2026-07-04,1,0,COD,4186.04,Delivered,0
839354,92149,1834,2026-05-11,1,10,COD,4339.65,Delivered,0
646619,39038,3627,2025-11-07,1,0,Paytm_UPI,478.71,Returned,1
299647,88335,1764,2026-05-29,1,10,Paytm_UPI,480.38,Delivered,0
685283,13617,3783,2026-03-20,1,0,Paytm_UPI,658.61,Delivered,0
978323,92388,8107,2026-06-12,2,0,Paytm_UPI,1083.89,Delivered,0
756493,57127,9596,2025-07-20,1,20,Paytm_UPI,517.75,Delivered,0
765318,10433,8074,2026-03-07,3,0,COD,2841.95,Delivered,0
108357,14165,4126,2025-10-10,1,0,Paytm_Wallet,788.03,Delivered,0
243523,83526,3572,2026-02-19,2,0,Paytm_UPI,894.25,Delivered,0
494483,18907,7365,2026-06-10,1,10,COD,856.48,Delivered,0
330906,98129,8129,2026-03-25,1,0,Paytm_UPI,747.73,Delivered,0
305183,83815,9399,2025-10-18,1,0,COD,494.79,Delivered,0
592951,52247,1227,2025-09-03,1,0,COD,407.87,Delivered,0
608042,30214,4677,2026-05-19,1,0,COD,207.27,Delivered,0
296193,29194,8968,2026-04-17,2,0,COD,803.12,Delivered,0
620855,31511,4766,2025-10-24,1,20,COD,182.04,Returned,1
238193,25717,1266,2025-09-22,1,0,COD,311.04,Delivered,0
765607,31679,8112,2026-06-12,1,20,COD,2710.16,Delivered,0
193020,11504,2734,2026-01-23,1,0,COD,2178.94,Delivered,0
998794,32939,4847,2026-04-13,3,0,COD,883.5,Delivered,0
885851,73092,6910,2025-09-28,1,0,Paytm_UPI,850.74,Delivered,0
103353,95124,7241,2025-12-22,2,10,Paytm_UPI,3238.13,Delivered,0
170528,14165,8093,2026-01-13,1,0,Paytm_UPI,328.3,Delivered,0
684829,38601,5717,2026-03-01,1,0,COD,262.79,Delivered,0
318677,96223,8107,2026-04-08,1,0,Paytm_UPI,1083.89,Delivered,0
286767,79588,4307,2025-07-22,1,20,Paytm_UPI,2010.74,Delivered,0
538471,70014,6849,2026-03-31,1,10,COD,271.09,Delivered,0
375852,31860,6841,2026-03-02,1,0,Paytm_UPI,154.29,Delivered,0
498763,34498,4365,2026-03-09,2,0,Paytm_UPI,4613.87,Delivered,0
712262,48752,5273,2025-10-06,1,0,COD,747.82,Delivered,0
768692,66302,1815,2025-11-19,1,0,COD,2775.83,Delivered,0
607755,15992,5273,2026-01-29,1,20,COD,598.26,Delivered,0
788852,56105,7395,2025-09-14,1,0,Paytm_UPI,874.07,Delivered,0
414678,29432,2669,2026-05-29,1,0,Paytm_UPI,951.83,Delivered,0
343157,39038,3540,2026-06-11,1,0,COD,309.14,Delivered,0
406305,20518,1668,2026-03-23,1,10,Paytm_UPI,1861.56,Delivered,0
608622,50037,3435,2026-01-13,1,0,COD,792.64,Delivered,0
935448,16377,7810,2026-03-08,1,0,Paytm_UPI,474.09,Delivered,0
511262,39002,2548,2026-02-24,1,20,COD,422.82,Delivered,0
474475,52553,3783,2026-02-03,1,0,COD,658.61,Delivered,0
604322,48590,9248,2025-10-29,1,20,Paytm_UPI,530.99,Delivered,0
201222,18177,8074,2025-09-30,1,0,COD,2841.95,Delivered,0
217825,91885,5654,2026-06-14,1,0,COD,168.72,Delivered,0
891634,81066,9470,2026-04-29,1,0,COD,682.36,Delivered,0
401225,43386,1487,2025-12-16,2,10,COD,1104.78,Delivered,0
568894,21104,7101,2025-11-10,1,10,COD,3550.67,Delivered,0
359413,16025,6323,2026-03-21,1,20,COD,407.6,Delivered,0
545503,68138,9317,2025-08-20,1,10,COD,2249.89,Delivered,0
284753,51586,2574,2026-01-03,1,0,COD,3285.52,Delivered,0
434397,72847,2941,2026-03-20,2,0,COD,2286.13,Delivered,0
219051,59319,8540,2025-11-18,1,10,COD,788.9,Delivered,0
830824,10633,9470,2025-12-08,1,0,COD,682.36,Delivered,0
839056,99733,3959,2025-08-25,1,0,Paytm_UPI,2916.42,Delivered,0
911264,33437,4428,2026-06-14,1,0,Paytm_UPI,220.56,Delivered,0
607236,39116,7979,2026-05-29,1,0,COD,1924.65,Delivered,0
943811,97796,2533,2026-06-07,2,10,Paytm_Wallet,1210.95,Delivered,0
612936,60343,8671,2026-02-25,3,0,COD,4916.68,Delivered,0
532016,46202,2706,2026-03-30,3,10,COD,353.34,Delivered,0
346268,96127,4671,2025-07-18,1,0,Paytm_Wallet,346.06,Delivered,0
405062,57303,8027,2025-10-19,1,10,Paytm_Wallet,2314.76,Delivered,0
632139,60132,4102,2025-09-28,1,0,Paytm_UPI,488.26,Delivered,0
992325,91156,5627,2026-05-07,2,0,COD,4164.69,Delivered,0
528873,83638,9106,2025-07-30,1,20,COD,1654.38,Delivered,0
689569,15209,1853,2026-05-02,1,10,Paytm_UPI,599.91,Delivered,0
438891,46725,8594,2025-10-16,2,20,COD,3549.95,Delivered,0
807777,83051,3182,2025-11-07,1,20,COD,513.98,Delivered,0
531204,75521,1745,2025-12-05,2,0,COD,4125.79,Delivered,0
948330,71112,4053,2025-12-25,2,10,COD,359.01,Delivered,0
545853,46046,7470,2025-12-08,1,0,COD,614.95,Delivered,0
373363,57576,7365,2026-06-26,1,0,Paytm_UPI,951.65,Delivered,0
157287,73133,5956,2025-10-19,2,10,Paytm_UPI,323.99,Delivered,0
609089,48248,7773,2026-04-15,2,0,COD,944.46,Delivered,0
329583,33394,3187,2025-11-15,1,0,COD,101.11,Delivered,0
767173,72781,6925,2026-05-20,1,10,COD,789.09,Returned,1
147844,27132,1311,2025-11-03,2,0,COD,109.24,Delivered,0
569380,35260,5264,2025-12-13,1,10,Paytm_UPI,252.66,Delivered,0
332060,96628,7912,2026-02-14,3,0,COD,841.49,Delivered,0
274624,28249,3166,2026-01-31,3,10,Paytm_UPI,994.72,Delivered,0
316217,12981,2706,2026-05-05,2,0,Paytm_Wallet,392.6,Delivered,0
755660,85255,2653,2025-08-18,1,10,Paytm_UPI,721.54,Delivered,0
743095,29048,3095,2026-03-01,3,10,COD,839.05,Delivered,0
445698,16258,8295,2025-08-26,1,20,COD,344.52,Delivered,0
734347,98428,8583,2026-02-01,2,0,Paytm_UPI,1493.03,Delivered,0
120887,96799,1067,2026-04-13,1,10,COD,469.5,Delivered,0
122143,91230,9335,2026-05-14,1,10,COD,768.83,Delivered,0
497607,24838,3938,2025-08-11,1,0,Paytm_UPI,937.53,Delivered,0
918343,80244,8669,2026-04-06,1,0,COD,3810.09,Delivered,0
449477,32989,6902,2026-06-26,1,0,Paytm_UPI,300.55,Delivered,0
469833,56346,1673,2026-04-30,1,0,COD,2632.44,Delivered,0
903222,79081,4847,2026-02-06,1,0,Paytm_UPI,883.5,Delivered,0
166547,99783,4677,2026-03-18,1,0,COD,207.27,Delivered,0
151605,81781,2561,2026-01-24,2,0,Paytm_UPI,478.93,Delivered,0
320686,87469,8345,2025-11-24,1,0,COD,2134.12,Delivered,0
661483,27117,2914,2025-09-22,1,0,Paytm_UPI,844.56,Delivered,0
264618,31075,3958,2026-05-28,1,10,COD,676.22,Delivered,0
661720,81371,3049,2025-12-07,1,20,Paytm_Wallet,891.38,Delivered,0
852689,68355,2281,2025-10-04,1,20,Paytm_UPI,3869.21,Returned,1
404283,38992,1266,2026-05-14,1,0,Paytm_UPI,311.04,Delivered,0
269244,48356,7438,2026-06-25,1,20,Paytm_UPI,3821.96,Delivered,0
492041,83420,4053,2025-11-12,1,0,COD,398.9,Delivered,0
533476,46167,4747,2025-09-28,1,0,COD,953.97,Delivered,0
679811,55069,4671,2026-04-17,1,0,COD,346.06,Delivered,0
360784,15798,7259,2026-07-07,2,0,COD,1108.27,Delivered,0
114303,73979,8364,2025-07-21,1,20,COD,1032.95,Delivered,0
986552,58823,3434,2025-07-14,1,0,Paytm_UPI,650.69,Delivered,0
891802,29569,2815,2026-07-07,1,0,COD,3465.69,Delivered,0
652133,85718,3260,2025-08-15,1,0,COD,539.58,Delivered,0
625860,73492,6925,2025-12-08,1,10,COD,789.09,Returned,1
929783,53321,9366,2026-01-11,2,0,Paytm_UPI,462.41,Delivered,0
144339,43126,3839,2025-09-05,1,0,Paytm_UPI,979.06,Returned,1
396841,59996,8882,2025-11-01,1,0,Paytm_UPI,878.85,Delivered,0
125422,39470,3434,2025-10-04,2,10,Paytm_UPI,585.62,Delivered,0
762233,29194,1826,2026-05-02,2,0,Paytm_UPI,478.21,Delivered,0
821493,32439,7935,2025-10-11,1,10,COD,3852.25,Delivered,0
135418,40217,6556,2025-10-20,1,0,Paytm_UPI,1097.05,Returned,1
229648,73472,1050,2026-05-18,1,10,COD,322.75,Delivered,0
922139,30410,4845,2025-11-30,1,20,Paytm_UPI,616.35,Delivered,0
787106,42949,3862,2025-12-09,1,10,Paytm_UPI,269.46,Delivered,0
237566,35448,3561,2026-05-20,1,20,Paytm_UPI,724.13,Returned,1
876497,93695,8825,2026-06-12,1,0,Paytm_UPI,117.76,Delivered,0
383114,71824,3669,2026-06-06,2,20,COD,601.75,Delivered,0
189041,59923,3561,2025-08-05,1,0,COD,905.16,Delivered,0
177479,39451,7920,2026-01-18,1,0,Paytm_UPI,603.7,Delivered,0
857190,41552,3654,2026-04-06,1,0,COD,749.57,Delivered,0
899419,22121,8426,2026-04-17,1,0,COD,1413.18,Delivered,0
535557,64165,6006,2025-07-14,1,10,COD,586.23,Delivered,0
115457,80972,7259,2026-04-21,1,10,Paytm_UPI,997.44,Delivered,0
970581,31596,8093,2026-02-02,1,10,Paytm_UPI,295.47,Delivered,0
734254,74454,6451,2026-06-28,1,0,Paytm_UPI,497.45,Returned,1
259223,10946,2158,2025-08-13,1,20,Paytm_UPI,296.87,Delivered,0
871619,21704,6882,2026-02-20,1,20,Paytm_Wallet,1024.71,Delivered,0
931122,58253,3133,2025-12-05,1,0,Paytm_UPI,630.55,Delivered,0
303721,38707,1095,2026-05-25,1,10,COD,1061.32,Delivered,0
735113,55745,6296,2026-06-05,1,10,Paytm_UPI,494.59,Delivered,0
427354,39902,7920,2026-05-07,1,0,COD,603.7,Delivered,0
439452,66925,3941,2025-12-19,2,0,COD,497.96,Delivered,0
637243,57175,8454,2026-04-21,1,0,COD,637.23,Delivered,0
124570,70199,4799,2025-11-01,1,0,Paytm_UPI,481.73,Delivered,0
387361,79352,5958,2026-01-01,1,20,Paytm_UPI,787.86,Delivered,0
312511,65640,1293,2025-08-14,1,0,Paytm_UPI,752.8,Delivered,0
377107,32878,6169,2026-03-18,1,10,Paytm_Wallet,228.59,Delivered,0
704190,17456,4274,2026-01-06,1,10,COD,632.67,Returned,1
494873,14901,7248,2025-10-28,1,0,COD,365.03,Delivered,0
550399,37742,4126,2025-08-12,1,0,Paytm_UPI,788.03,Delivered,0
333049,70846,3862,2025-12-11,1,0,COD,299.4,Delivered,0
688247,33260,9311,2025-10-23,1,20,COD,447.41,Delivered,0
606828,26870,8612,2025-10-25,1,0,COD,465.51,Delivered,0
837022,63633,8251,2026-01-30,2,0,COD,4207.38,Delivered,0
631201,25191,5155,2025-10-09,2,0,Paytm_UPI,154.31,Delivered,0
500984,27172,1826,2025-07-13,1,10,Paytm_UPI,430.39,Delivered,0
621178,76995,7259,2026-04-15,3,20,COD,886.62,Delivered,0
512766,54062,7365,2025-11-28,1,10,Paytm_UPI,856.48,Delivered,0
899749,36832,2975,2026-02-04,1,20,Paytm_UPI,413.78,Delivered,0
849290,59436,1587,2025-08-18,1,0,Paytm_Wallet,707.89,Delivered,0
574239,56566,6908,2025-10-02,1,0,COD,934.74,Delivered,0
705950,95267,6233,2025-07-16,1,20,Paytm_UPI,689.54,Delivered,0
516650,30218,4000,2026-05-02,1,20,Paytm_UPI,2856.17,Delivered,0
343390,21746,8653,2025-12-27,1,10,COD,305.06,Delivered,0
487786,14901,8506,2026-01-08,1,20,COD,2499.46,Returned,1
690509,88644,8964,2025-08-18,3,20,COD,684.12,Delivered,0
774044,79066,3958,2025-11-04,1,0,COD,751.36,Delivered,0
448583,23256,5262,2025-08-31,1,20,COD,642.54,Delivered,0
949011,89730,3182,2026-03-08,1,20,COD,513.98,Returned,1
187697,77582,6294,2025-08-13,1,10,Paytm_UPI,2501.41,Delivered,0
688130,49378,4677,2025-09-10,1,0,COD,207.27,Delivered,0
317770,21108,9096,2026-06-07,1,20,Paytm_UPI,3200.46,Returned,1
613604,77251,8911,2026-02-22,1,20,COD,352.06,Delivered,0
362111,90147,9570,2025-08-08,3,20,COD,263.73,Delivered,0
248195,85499,9274,2025-12-10,1,0,COD,320.31,Delivered,0
746435,78662,8345,2026-05-28,1,10,Paytm_UPI,1920.71,Delivered,0
596516,93744,4298,2026-01-26,1,0,Paytm_UPI,484.45,Delivered,0
858154,68066,2915,2026-05-29,1,0,COD,3263.59,Delivered,0
694164,33053,2975,2026-04-28,2,20,COD,413.78,Delivered,0
343720,19880,9317,2025-07-29,2,0,COD,2499.88,Delivered,0
904686,76770,6143,2026-01-14,1,0,COD,4996.38,Returned,1
364266,45774,8129,2025-12-13,1,0,COD,747.73,Delivered,0
426584,11947,3151,2026-04-20,1,20,Paytm_UPI,779.82,Delivered,0
454280,83472,8837,2026-05-27,1,0,Paytm_UPI,290.39,Delivered,0
257928,46046,7693,2025-07-21,1,0,Paytm_UPI,1199.63,Delivered,0
437057,70420,8987,2026-03-31,1,0,Paytm_UPI,553.76,Delivered,0
692772,10726,8371,2026-02-24,3,10,COD,281.64,Delivered,0
526282,28964,3497,2026-06-10,1,20,Paytm_UPI,115.36,Delivered,0
105842,79081,8423,2025-10-19,1,20,COD,2648.21,Delivered,0
823934,35995,7418,2025-09-26,1,20,Paytm_Wallet,2092.43,Delivered,0
891714,28139,4337,2026-02-10,1,10,Paytm_UPI,477.38,Delivered,0
933298,62264,5273,2026-01-12,1,0,COD,747.82,Delivered,0
672091,56346,4738,2026-01-17,1,0,COD,1477.78,Delivered,0
428221,86037,6174,2026-03-17,1,0,COD,110.44,Delivered,0
347190,19171,1266,2025-11-08,1,0,Paytm_UPI,311.04,Delivered,0
583783,28208,5262,2026-04-08,2,0,Paytm_UPI,803.17,Delivered,0
606458,37359,2867,2026-01-22,1,20,COD,132.9,Delivered,0
681757,38939,6353,2026-06-05,1,10,Paytm_UPI,317.92,Delivered,0
875615,20890,8388,2026-04-17,1,20,Paytm_UPI,1190.57,Delivered,0
185390,24796,4000,2026-06-29,1,0,Paytm_UPI,3570.21,Delivered,0
210146,70901,1662,2025-12-19,2,0,Paytm_UPI,539.6,Delivered,0
833222,68988,9106,2025-08-06,1,20,Paytm_UPI,1654.38,Delivered,0
493935,23947,7020,2025-08-25,3,20,COD,505.02,Delivered,0
893653,12453,8882,2025-07-12,1,0,COD,878.85,Delivered,0
269966,49932,3985,2026-01-24,1,0,COD,442.2,Delivered,0
884490,15535,9311,2025-08-23,2,0,Paytm_UPI,559.26,Delivered,0
274270,20500,1439,2025-09-21,3,10,COD,324.31,Returned,1
558858,41056,1673,2026-06-09,1,0,COD,2632.44,Delivered,0
219185,57139,7056,2025-07-22,1,0,COD,164.49,Delivered,0
544787,15529,5342,2026-01-15,1,10,Paytm_UPI,1115.67,Delivered,0
279015,51704,8426,2026-03-07,1,10,COD,1271.86,Delivered,0
942167,60911,6599,2026-01-26,1,20,Paytm_Wallet,1082.38,Delivered,0
610859,40102,8964,2025-08-30,1,10,Paytm_UPI,769.64,Delivered,0
885376,96431,6908,2026-06-11,1,20,COD,747.79,Delivered,0
673660,63422,8007,2025-12-16,1,0,Paytm_UPI,397.14,Delivered,0
518807,95124,8173,2025-07-10,1,0,Paytm_UPI,3477.57,Returned,1
411166,53713,2843,2025-08-21,1,20,COD,527.66,Delivered,0
556633,78289,3435,2025-10-29,2,20,Paytm_UPI,634.11,Delivered,0
854914,81066,4127,2026-06-30,1,10,Paytm_UPI,1499.86,Delivered,0
809553,33209,9311,2025-10-20,1,0,COD,559.26,Delivered,0
647860,23224,8837,2025-11-09,1,0,Paytm_UPI,290.39,Delivered,0
744979,35928,3764,2026-06-17,1,0,Paytm_UPI,3361.17,Delivered,0
489684,46048,6140,2026-02-10,1,10,COD,1235.25,Delivered,0
781805,65797,3916,2025-09-09,1,0,COD,572.82,Delivered,0
248391,67947,2404,2025-10-27,1,0,COD,640.82,Delivered,0
648668,25139,2457,2026-03-30,1,10,Paytm_Wallet,345.56,Delivered,0
314393,67430,5033,2026-05-14,1,10,COD,860.48,Delivered,0
743825,43162,8653,2026-04-10,1,0,COD,338.96,Delivered,0
489287,89730,7791,2026-01-24,1,10,Paytm_UPI,3555.27,Returned,1
733882,93066,3721,2025-10-12,1,20,COD,395.13,Delivered,0
595043,31368,4431,2026-01-02,1,0,Paytm_UPI,571.32,Delivered,0
320848,63554,9161,2026-07-05,2,20,Paytm_UPI,1186.9,Delivered,0
446215,27394,8583,2026-07-02,1,20,Paytm_Wallet,1194.42,Delivered,0
883039,96057,1425,2026-04-12,2,0,Paytm_Wallet,699.16,Delivered,0
993802,33568,6556,2026-07-02,1,20,COD,877.64,Returned,1
241913,85582,7471,2025-09-08,1,0,COD,746.47,Delivered,0
649850,29142,9824,2026-04-10,1,0,COD,328.09,Delivered,0
969697,43491,4847,2026-01-07,1,20,Paytm_UPI,706.8,Delivered,0
110298,23928,7564,2025-11-07,1,0,Paytm_Wallet,1180.78,Delivered,0
536525,12213,6198,2025-09-14,1,10,COD,241.78,Delivered,0
257652,40427,4126,2026-01-05,1,0,Paytm_UPI,788.03,Delivered,0
170304,12628,9677,2025-07-09,1,0,Paytm_UPI,417.92,Delivered,0
426988,34352,4431,2026-04-05,1,10,COD,514.19,Delivered,0
296790,12981,3585,2025-09-22,1,10,Paytm_UPI,1029.25,Delivered,0
827759,99742,7418,2025-08-12,1,10,COD,2353.99,Delivered,0
663852,99727,3959,2026-01-01,1,10,Paytm_Wallet,2624.78,Delivered,0
447115,34032,8093,2025-08-12,1,10,Paytm_Wallet,295.47,Delivered,0
164076,89223,5312,2026-03-06,1,10,Paytm_Wallet,488.32,Delivered,0
591461,12542,4127,2026-02-22,1,20,Paytm_UPI,1333.21,Delivered,0
264052,49251,3148,2025-08-01,1,10,COD,348.66,Delivered,0
467476,15992,8093,2026-03-11,2,0,COD,328.3,Delivered,0
686317,79993,1797,2026-06-15,1,20,COD,677.31,Delivered,0
337009,84128,7815,2025-11-17,1,0,COD,2907.81,Delivered,0
759367,79945,5806,2025-07-12,1,0,COD,463.55,Delivered,0
301998,53452,6878,2025-10-21,1,0,COD,145.04,Returned,1
397992,10861,1169,2026-05-21,2,10,COD,709.3,Delivered,0
546867,53397,8112,2026-02-18,1,0,Paytm_UPI,3387.7,Delivered,0
864750,39470,4428,2025-11-02,1,10,Paytm_UPI,198.5,Delivered,0
485115,96438,9089,2026-03-06,1,0,Paytm_UPI,332.14,Delivered,0
904246,60667,1311,2025-12-10,1,0,COD,109.24,Delivered,0
367124,25495,6959,2026-02-09,1,0,Paytm_UPI,701.49,Delivered,0
667297,57294,5698,2026-03-13,1,10,COD,864.85,Returned,1
791397,93719,6681,2025-09-23,1,10,COD,515.03,Delivered,0
181239,28021,1741,2026-02-22,1,10,COD,265.3,Delivered,0
259825,84044,2253,2025-08-15,1,10,Paytm_UPI,429.81,Delivered,0
866150,75621,3959,2025-09-29,1,0,Paytm_UPI,2916.42,Delivered,0
393586,83446,6902,2025-09-14,1,0,Paytm_UPI,300.55,Delivered,0
375710,14461,4066,2026-02-10,1,10,Paytm_UPI,1021.34,Delivered,0
207292,92955,4149,2025-08-25,1,20,Paytm_UPI,784.42,Delivered,0
935593,42706,8083,2026-01-25,1,10,Paytm_UPI,523.19,Delivered,0
715846,44003,1673,2026-03-14,1,20,COD,2105.95,Delivered,0
903266,74930,1673,2025-12-02,1,0,COD,2632.44,Delivered,0
446198,93345,8947,2026-02-15,1,20,COD,584.38,Delivered,0
909478,64165,4671,2026-06-03,1,0,COD,346.06,Delivered,0
720935,75860,8964,2026-02-26,1,20,COD,684.12,Returned,1
390704,60196,8093,2026-05-16,1,20,Paytm_UPI,262.64,Delivered,0
873078,56052,2382,2026-06-10,1,0,Paytm_UPI,703.02,Delivered,0
745804,26577,7564,2026-03-23,1,20,COD,944.62,Delivered,0
596403,36097,2457,2025-09-26,1,0,Paytm_Wallet,383.96,Delivered,0
276264,78969,2328,2025-07-08,1,0,COD,499.17,Delivered,0
921417,13312,1448,2025-10-05,1,0,COD,129.64,Delivered,0
326957,25403,9049,2025-08-11,1,0,COD,322.38,Delivered,0
942377,36698,5412,2026-03-02,1,10,COD,2662.42,Delivered,0
253607,30257,7693,2025-08-31,1,0,Paytm_UPI,1199.63,Delivered,0
272824,99816,9108,2026-01-07,1,0,Paytm_Wallet,395.59,Delivered,0
100258,88240,9366,2025-11-09,1,10,Paytm_UPI,416.17,Delivered,0
181566,33260,5264,2026-06-19,1,0,COD,280.73,Delivered,0
154724,11013,5321,2025-08-29,2,0,COD,890.95,Delivered,0
636561,78662,6841,2026-05-16,1,10,COD,138.86,Delivered,0
561047,44152,5657,2025-12-19,2,0,COD,349.1,Delivered,0
797137,71433,3839,2026-01-06,2,0,Paytm_UPI,979.06,Delivered,0
442978,97044,5224,2025-11-01,1,0,COD,150.65,Delivered,0
624681,41552,1764,2026-04-28,2,10,COD,480.38,Delivered,0
222994,24435,1231,2025-10-08,1,20,Paytm_UPI,555.99,Delivered,0
